source_id,title,year,venue,doi_or_url,source_type,topic_family,theorem_dependency,claim_supported,provenance,used_in_proof_dependency,read_status
SRC0410,Sample-Efficient Omniprediction for Proper Losses,2025,ArXiv.org,https://doi.org/10.48550/arxiv.2510.12769,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0411,Towards the Fundamental Limits of Knowledge Transfer over Finite Domains,2023,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2310.07838,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0412,Tight Query Complexity Lower Bounds for PCA via Finite Sample Deformed\n Wigner Law,2018,arXiv (Cornell University),https://doi.org/10.48550/arxiv.1804.01221,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Fano inequality minimax lower bounds statistical decision theory,True,metadata_screened
SRC0413,On the sample complexity of purity and inner product estimation,2024,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2410.12712,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Assouad lemma Le Cam lower bound interactive decision making,True,metadata_screened
SRC0414,Instantiating Bayesian CVaR lower bounds in Interactive Decision Making Problems,2026,ArXiv.org,https://arxiv.org/abs/2604.12519,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Assouad lemma Le Cam lower bound interactive decision making,True,metadata_screened
SRC0415,Near-Perfect Recovery in the One-Dimensional Latent Space Model,2020,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2006.04351,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Assouad lemma Le Cam lower bound interactive decision making,True,metadata_screened
SRC0416,Learning $k$-body Hamiltonians via compressed sensing,2024,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2410.18928,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Assouad lemma Le Cam lower bound interactive decision making,True,metadata_screened
SRC0417,Learning Hamiltonians in the Heisenberg limit with static single-qubit fields,2026,ArXiv.org,http://arxiv.org/abs/2601.10380,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Assouad lemma Le Cam lower bound interactive decision making,True,metadata_screened
SRC0418,Noisy Quantum Learning Theory,2025,ArXiv.org,https://doi.org/10.48550/arxiv.2512.10929,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Assouad lemma Le Cam lower bound interactive decision making,True,metadata_screened
SRC0419,Expectation value estimation with parametrized quantum circuits,2024,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2407.19499,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Assouad lemma Le Cam lower bound interactive decision making,True,metadata_screened
SRC0420,Sigmoid Gating is More Sample Efficient than Softmax Gating in Mixture of Experts,2024,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2405.13997,openalex_work,lower_bounds,T10,T10 boundary-indistinguishability lower-bound lineage.,openalex_search:Assouad lemma Le Cam lower bound interactive decision making,True,metadata_screened
SRC0421,Ecological Models and Data in R,2008,Princeton University Press eBooks,https://doi.org/10.2307/j.ctvcm4g37,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0422,DescTools: Tools for Descriptive Statistics,2014,OpenAlex,https://doi.org/10.32614/cran.package.desctools,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0423,"Wanted, A National Teacher Supply Policy for Education:The Right Way to Meet The ""Highly Qualified Teacher"" Challenge",2003,Education Policy Analysis Archives,https://doi.org/10.14507/epaa.v11n33.2003,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0424,Health Systems Institutional Characteristics,2010,OECD health working papers,https://doi.org/10.1787/5kmfxfq9qbnr-en,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0425,The Geoengineering Model Intercomparison Project Phase 6 (GeoMIP6): simulation design and preliminary results,2015,Geoscientific model development,https://doi.org/10.5194/gmd-8-3379-2015,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0426,"INCOME, WEALTH, AND THE ECONOMIC WELL-BEING OF FARM HOUSEHOLDS",2002,"AgEcon Search (University of Minnesota, USA)",https://doi.org/10.22004/ag.econ.33967,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0427,The Challenge of Shadow Education: Private Tutoring and its Implications for Policy Makers in the European Union,2011,The HKU Scholars Hub (University of Hong Kong),http://hdl.handle.net/10722/138568,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0428,Optimal Design for Degradation Tests Based on Gamma Processes With Random Effects,2012,IEEE Transactions on Reliability,https://doi.org/10.1109/tr.2012.2194351,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0429,Mycorrhizal Fungi Respond to Resource Inequality by Moving Phosphorus from Rich to Poor Patches across Networks,2019,Current Biology,https://doi.org/10.1016/j.cub.2019.04.061,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0430,Rethinking Alternative Education to Break the Cycle of Educational Inequality and Inequity,2008,The Journal of Educational Research,https://doi.org/10.3200/joer.101.4.207-219,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0431,Control and prevention of infectious diseases from a One Health perspective,2021,Genetics and Molecular Biology,https://doi.org/10.1590/1678-4685-gmb-2020-0256,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0432,A review of the physical oceanography of the Great Barrier Reef and Western Coral Sea /,1977,Australian Government Publishing Service eBooks,https://doi.org/10.5962/bhl.title.60674,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0433,What Works in Migrant Education?,2009,OECD education working papers,https://doi.org/10.1787/227131784531,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0434,"Review of Eukaryote Cellular Membrane Lipid Composition, with Special Attention to the Fatty Acids",2023,International Journal of Molecular Sciences,https://doi.org/10.3390/ijms242115693,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0435,Health Care Systems,2010,OECD Economics Department working papers,https://doi.org/10.1787/5kmfp51f5f9t-en,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0436,Introduction [to Teacher Pay and Teacher Quality],1997,Upjohn Research (W.E. Upjohn Institute for Employment Research),https://doi.org/10.17848/9780585282961,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0437,On the origin of life in the Zinc world. 2. Validation of the hypothesis on the photosynthesizing zinc sulfide edifices as cradles of life on Earth,2009,Biology Direct,https://doi.org/10.1186/1745-6150-4-27,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0438,Study protocol: Insight 46 – a neuroscience sub-study of the MRC National Survey of Health and Development,2017,BMC Neurology,https://doi.org/10.1186/s12883-017-0846-x,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0439,"Follow the Leader If You Can, Hedge If You Must",2013,arXiv (Cornell University),https://doi.org/10.48550/arxiv.1301.0534,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0440,"Different Countries, Different Needs: The Role of Private Health Insurance in Developing Countries",2007,Journal of Health Politics Policy and Law,https://doi.org/10.1215/03616878-2007-012,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0441,High-Resolution Linkage Map and Chromosome-Scale Genome Assembly for Cassava ( <i>Manihot esculenta</i> Crantz) from 10 Populations,2014,G3 Genes Genomes Genetics,https://doi.org/10.1534/g3.114.015008,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0442,Analysis Study of Current Transportation Status in Vietnam’s Urban Traffic and the Transition to Electric Two-Wheelers Mobility,2021,Sustainability,https://doi.org/10.3390/su13105577,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0443,Segregation of Children Who Migrate to the U.S. From Puerto Rico,2001,Education Policy Analysis Archives,https://doi.org/10.14507/epaa.v9n1.2001,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0444,An approach to medium-term coastal morphological modelling,2026,OpenAlex,https://doi.org/10.1201/9781003759850,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
SRC0445,Global Value Chain Development Report 2021:,2021,OpenAlex,https://doi.org/10.22617/tcs210400-2,openalex_work,mixing_processes,T9,T9 separated-window and degraded-observation persistence lineage.,openalex_search:phi mixing concentration inequality time series,True,metadata_screened
